;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;demanda
634;5905,391039;6173,517785;6040,055377;4556,58054;4619,248234;5130,389273;4141,211354;4837,588522;5009,698194;5419,291435;4563,367263;4654,820207;4577,843035;5796,218034;5876,286131;4760,983169;4857,802;4860,382613;4945,486043;4402,428867;5475,600238;5096,158925;5257,476455;5819,589205;4184,254478;1662,670432;2325,155064;540,351731;516,3956108;2365,5218;3854,822533;2986,35692;3822,140178;1814,795964;1871,920377;3929,698823;2279,133376;2573,564103;2303,210635;2671,56005;3442,183432;1352,998974;1744,777135;2465,610891;1406,396299;1597,310597;1031,271358;1206,579168;1805,946372;3410,248708;3032,03272;3026,310791;2947,231637;3426,455681;3107,981245;2481,879219;2438,559619;2214,59389;2121,494337;1708,364018;3650,050467;3610,479767;3975,043815;978,0499127;1052,58182;591,8507599;699,65262;1001,954483;880,2933464;883,2579475;163
635;4286,908494;4555,03524;4421,572832;2938,097995;3000,765689;3511,906728;2522,728809;3219,105977;3391,215649;3800,808891;2944,884718;3036,337662;2959,36049;4177,735489;4257,803586;3142,500624;3239,319455;3241,900068;3327,003498;2783,946322;3857,117693;3477,67638;3638,99391;4201,10666;2565,771933;2042,072313;2778,846813;2078,888645;2581,64275;2524,661595;2658,216844;784,0436147;2505,670187;758,5687206;792,0854506;2613,228832;428,1244108;3247,492943;1885,945237;848,8966844;1239,870128;1428,777802;1162,570544;1115,280281;1193,046869;1592,828805;1629,578082;1753,971071;1247,939778;1791,766163;1413,550175;923,3851623;744,9183321;2229,849991;2883,01087;2806,828683;1659,975317;525,1211298;2255,491397;1703,882226;2333,580476;2294,009776;2356,56127;3089,34592;1876,451674;2125,165467;1987,163344;1701,81631;1900,95923;1918,312037;92
636;1074,719761;1342,846507;1209,384099;502,3050439;564,9727378;295,6255482;1785,402675;362,7309016;399,2716494;584,5277108;420,2294861;322,0659973;804,1727729;965,5467559;1045,614853;244,8953376;843,2312542;280,2250004;386,0736492;668,0698929;640,8365136;1081,588179;422,71273;988,9179273;1828,4458;5064,028375;4667,581944;4488,28343;5043,005383;4413,396726;3193,779029;3085,70263;2475,79382;3512,445292;3724,634293;2142,723475;3455,733672;6258,320267;4913,554499;3884,139615;2993,291673;3838,172588;3482,448131;2754,647166;3771,614169;4324,87229;4038,972867;4078,067386;3499,39159;2627,379436;2339,800692;2523,643023;3223,946949;2792,224569;4608,723669;4695,563814;3201,134663;3491,55939;5283,100659;4435,925711;2415,053443;2517,136636;1619,235136;5201,628182;4196,32926;4445,043054;4396,558129;4153,907208;4353,050128;4379,67467;236
637;4952,639781;5220,766527;5087,304119;3603,829282;3666,496976;4177,638015;3188,460096;3884,837264;4056,946936;4466,540178;3610,616006;3702,06895;3625,091777;4843,466776;4923,534873;3808,231911;3905,050743;3907,631355;3992,734785;3449,677609;4522,848981;4143,407667;4304,725197;4866,837948;3231,503221;1228,720855;3400,480386;1581,074479;2016,712759;3146,295168;3323,948131;1652,429122;3171,401474;664,9322076;288,7803811;3278,960119;634,5644734;2434,141485;1110,429424;727,1882606;1855,853261;975,0611728;1592,39865;1781,011568;659,2176989;913,8066464;1140,994237;1265,387226;1653,567887;2457,49745;2079,281462;1791,770669;1568,647866;2895,581278;3504,644443;3428,462256;2286,181135;644,9124514;1442,13994;987,6312233;2999,311763;2959,741063;3022,292557;2652,157616;1512,306373;1687,977163;1489,349178;1167,98714;1366,72697;1353,382046;137
638;5524,773794;5792,90054;5659,438132;4175,963296;4238,63099;4749,772029;3760,59411;4456,971278;4629,080949;5038,674191;4182,750019;4274,202963;4197,22579;5415,60079;5495,668887;4380,365924;4477,184756;4479,765368;4564,868798;4021,811623;5094,982994;4715,54168;4876,85921;5438,971961;3803,637234;1216,917164;4016,712113;2026,085283;2316,967663;3762,526895;3896,082145;1937,755654;3743,535487;1518,000431;1171,924399;3851,094133;1153,100147;1915,549713;416,5333038;902,2012813;2038,834615;1781,626774;2249,492341;2353,145581;1407,659538;1112,398075;1658,059394;1925,990908;2334,861575;3029,631464;2651,415476;2363,904683;1751,629221;3467,715292;4120,87617;4044,693983;2897,840618;1195,847222;918,9674955;975,8275326;3571,445777;3531,875077;3594,426571;3169,222773;2049,377134;2205,04232;1934,359982;1612,997944;1737,395614;1724,050689;160
639;4572,400286;4840,527032;4707,064624;3218,670892;3281,338586;3797,39852;1898,261409;3499,678874;3671,788545;4086,300683;3225,457615;3316,910559;3244,852282;4463,227281;4543,295379;3423,07352;3524,811248;3522,472964;3607,576395;3064,519219;4142,609486;3763,168172;3924,485702;4486,598453;1775,908385;4819,66669;3432,104118;4098,485304;4717,807578;3177,9189;988,2216416;2855,961348;1384,38715;3268,083607;3494,893011;1491,945795;3225,992391;6013,958582;4683,813217;3654,398333;2763,550391;3533,148875;2579,10571;2044,011137;3527,252483;4080,510605;3751,56948;3329,293637;2487,234302;1728,469986;1675,800976;2293,901741;2994,205667;912,5292235;3373,245842;3460,085988;1952,58824;3261,818108;5053,359377;4191,564025;1212,297439;1172,726739;1996,514783;3966,150356;3447,555511;3696,269304;3835,868156;3909,545522;4108,688442;4135,312985;125
640;5873,228322;6141,355068;6007,89266;4524,417824;4587,085517;5098,226557;4109,048638;4805,425806;4977,535477;5387,128719;4531,204547;4622,657491;4545,680318;5764,055318;5844,123415;4728,820452;4825,639284;4828,219896;4913,323326;4370,266151;5443,437522;5063,996208;5225,313738;5787,426489;4146,69816;1904,436423;2027,144022;782,1177222;955,1977781;2067,510759;3725,504205;2978,87687;3692,82185;1923,545987;1980,6704;3800,380495;2387,883399;2989,285117;2537,47094;2780,310073;3434,703383;1461,748996;1615,458807;2336,292563;1533,895244;1799,63622;1055,981797;1184,9244;1676,628044;3378,085992;2999,870004;2994,148075;2939,751588;3297,137352;2809,970203;2183,868177;2309,241291;2323,343913;2363,260328;1910,68964;3520,732139;3481,161439;3942,881098;680,0388712;923,2634919;462,5324318;901,9782422;1204,280105;1103,458461;1106,423062;168
641;5506,584148;5774,710894;5641,248486;4157,773649;4220,441343;4731,582382;3742,404463;4438,781631;4610,891303;5020,484545;4164,560373;4256,013317;4179,036144;5397,411143;5477,479241;4362,176278;4458,99511;4461,575722;4546,679152;4003,621977;5076,793348;4697,352034;4858,669564;5420,782315;3785,447588;1267,310722;2561,176153;144,9920212;740,841048;2601,542889;3593,341755;2587,550029;3560,6594;1415,989074;1473,113487;3668,218045;1880,326486;2383,437356;1907,850925;2272,75316;3043,376542;954,1920831;1483,296357;2204,130113;1007,589409;1156,211451;632,4644671;944,311931;1544,465593;3011,441817;2633,22583;2627,503901;2548,424747;3164,974902;3344,002334;2717,900308;2177,078841;1815,787;1726,134627;1267,264872;3388,569689;3348,998989;3576,236924;1214,071002;791,1010419;461,0286164;437,3853828;603,1475925;435,1011532;438,0657543;43
642;1353,625071;1621,751817;1488,289409;375,8853024;438,5529963;574,5308582;1539,059804;236,3111601;408,4208318;863,4330208;293,8097446;75,7231262;958,6662906;1244,452066;1324,520163;266,1663484;997,7247718;343,739911;540,5671668;421,7270218;919,7418236;1236,081696;701,61804;1267,823237;1582,102929;4817,685504;4421,239073;4241,940559;4796,662512;4167,053855;2947,436158;2839,359759;2229,450949;3266,102421;3478,291422;1896,380604;3209,390801;6011,977396;4667,211628;3637,796744;2746,948802;3591,829717;3236,10526;2508,304294;3525,271298;4078,529419;3792,629996;3831,724515;3253,048719;2381,036564;2093,457821;2277,300152;2977,604078;2545,881698;4362,380797;4449,220943;2954,791792;3245,216519;5036,757788;4189,58284;2168,710572;2270,793764;1372,892265;4955,285311;3949,986389;4198,700183;4150,215258;3907,564337;4106,707257;4133,331799;72
643;1341,709076;1609,835822;1476,373414;363,9693077;426,6370016;562,6148635;1561,076028;224,3951654;396,5048371;851,5170261;281,8937499;97,73935061;946,7502959;1232,536071;1312,604169;254,2503537;985,8087771;331,8239163;528,6511721;443,7432462;907,8258289;1224,165702;689,7020453;1255,907243;1604,119153;4839,701729;4443,255298;4263,956783;4818,678737;4189,070079;2969,452382;2861,375984;2251,467173;3288,118646;3500,307646;1918,396828;3231,407026;6033,99362;4689,227852;3659,812968;2768,965026;3613,845941;3258,121484;2530,320519;3547,287522;4100,545644;3814,64622;3853,740739;3275,064943;2403,052789;2115,474046;2299,316376;2999,620303;2567,897923;4384,397022;4471,237167;2976,808016;3267,232743;5058,774012;4211,599064;2190,726797;2292,809989;1394,908489;4977,301536;3972,002613;4220,716407;4172,231482;3929,580561;4128,723481;4155,348024;621
644;4809,006931;5077,133677;4943,671269;3460,196432;3522,864126;4034,005166;3044,827247;3741,204415;3913,314086;4322,907328;3466,983156;3558,4361;3481,458927;4699,833927;4779,902024;3664,599061;3761,417893;3763,998505;3849,101935;3306,04476;4379,216131;3999,774817;4161,092347;4723,205098;3087,870371;1468,639075;3149,261526;1013,400779;1480,13988;2895,076308;3165,694878;1682,467484;3027,768624;566,5958637;475,9117266;3135,32727;906,5072014;2695,454763;1375,216263;1291,051357;2138,293997;555,5200373;1341,179791;1611,812488;234,2318375;662,2524867;582,839138;840,4013647;1402,349027;2313,864601;1935,648613;1821,809032;1643,342202;2737,328025;3253,425583;3177,243396;2034,962275;841,9677157;1706,926779;773,3059073;2855,678914;2816,108214;2878,659707;2094,002517;974,1568784;1129,822064;921,6754779;600,3134396;799,4563597;816,8091665;105
645;5359,323975;5627,450721;5493,988313;4010,513476;4073,18117;4584,322209;3595,14429;4291,521458;4463,63113;4873,224372;4017,300199;4108,753143;4031,775971;5250,15097;5330,219067;4214,916105;4311,734936;4314,315549;4399,418979;3856,361803;4929,533174;4550,091861;4711,409391;5273,522141;3638,187414;731,9793013;3851,262294;1524,444093;1832,0298;3597,077076;3730,632325;2044,429681;3578,085668;1164,095553;787,9437266;3685,644313;954,9518845;1937,399931;613,6878703;1016,843642;2145,508643;1280,764228;2083,342281;2187,695762;906,7969914;627,4602116;1157,196848;1425,128361;2144,511517;2864,181644;2485,965656;2198,454863;1858,303248;3302,265472;3955,426351;3879,244164;2732,390798;997,6989602;945,3983859;490,8896694;3405,995957;3366,425257;3428,976751;2668,360226;1548,514588;1704,179773;1432,718792;1111,356754;1235,754424;1222,4095;146
646;7446,552665;7714,679411;7581,217003;6097,742166;6160,40986;6671,550899;5682,37298;6378,750148;6550,85982;6960,453061;6104,528889;6195,981833;6119,004661;7337,37966;7417,447757;6302,144795;6398,963626;6401,544239;6486,647669;5943,590493;7016,761864;6637,320551;6798,638081;7360,750831;5725,416104;1599,266977;4986,259762;2545,106652;2236,323572;5026,626498;5803,240611;4014,471796;5665,314358;3259,917547;2883,76572;5772,873003;3059,649143;228,8609429;1726,572145;2978,917424;4115,550758;3176,147472;3978,725524;4249,358222;2859,575073;2350,717705;3043,694896;3319,979703;4039,894761;4951,410334;4573,194346;4303,152122;3828,345363;5374,873759;5769,085943;5142,983917;4672,508009;3102,396219;1292,027291;2217,255919;5493,224647;5453,653947;5516,205441;3639,154611;3357,761634;2991,748254;3004,045975;2669,176171;2491,939036;2331,485478;169
647;5412,229124;5680,35587;5546,893462;4063,418625;4126,086319;4637,227358;3648,049439;4344,426607;4516,536279;4926,129521;4070,205349;4161,658293;4084,68112;5303,056119;5383,124216;4267,821254;4364,640086;4367,220698;4452,324128;3909,266952;4982,438323;4602,99701;4764,31454;5326,427291;3691,092564;791,0486925;3904,167443;1583,513485;1891,099191;3649,982225;3783,537474;2097,33483;3630,990817;1217,000702;840,8488758;3738,549462;1007,857034;1940,663966;616,9519054;1069,748791;2198,413792;1335,128507;2136,947671;2240,600911;961,1612707;686,5296028;1211,561127;1479,492641;2198,875797;2917,086793;2538,870805;2251,360012;1911,208397;3355,170621;4008,3315;3932,149313;2785,295948;1050,604109;948,6624211;549,9590606;3458,901106;3419,330406;3481,8819;2722,724506;1602,878867;1758,544053;1491,788184;1170,426145;1294,823815;1281,478891;85
648;4151,891788;4420,018534;4286,556126;2803,081289;2865,748983;3376,890022;2387,712103;3084,089271;3256,198943;3665,792185;2809,868013;2901,320957;2824,343784;4042,718783;4122,786881;3007,483918;3104,30275;3106,883362;3191,986792;2648,929617;3722,100988;3342,659674;3503,977204;4066,089955;2430,755228;2259,598363;2231,010396;1683,853418;2238,575371;1976,825178;2279,414917;1232,857669;2246,732562;708,0152798;1026,897338;2354,291207;822,0850268;3453,890255;2246,777422;1250,49097;1688,684182;1033,742575;399,6360312;725,5325278;967,1841564;1520,442278;1234,542854;995,2552862;485,0052653;1656,749457;1278,53347;1272,811541;1193,732387;1851,048065;2335,174453;2258,992266;1116,711145;857,9107442;2578,487938;1631,495698;2074,642851;2035,072151;2221,544564;2326,411407;1113,51716;1362,230954;1501,829805;1349,477195;1548,620115;1575,244658;61
649;1134,045117;1402,171863;1268,709455;442,3572003;505,0248943;354,9509046;1725,454832;302,783058;458,5970058;643,8530672;360,2816425;262,1181537;750,7154214;1024,872112;1104,94021;184,947494;789,7739026;226,7676489;332,6162976;608,1220493;700,16187;1028,130827;482,0380864;1048,243284;1768,497956;5004,080532;4607,634101;4428,335587;4983,05754;4353,448882;3133,831185;3025,754787;2415,845976;3452,497449;3664,686449;2082,775632;3395,785829;6198,372424;4853,606655;3824,191772;2933,343829;3778,224744;3422,500287;2694,699322;3711,666325;4264,924447;3979,025023;4018,119542;3439,443746;2567,431592;2279,852849;2463,695179;3163,999106;2732,276726;4548,775825;4635,615971;3141,186819;3431,611546;5223,152815;4375,977867;2355,1056;2457,188792;1559,287293;5141,680339;4136,381417;4385,09521;4336,610286;4093,959364;4293,102284;4319,726827;92
650;6292,740739;6560,867485;6427,405077;4943,93024;5006,597934;5517,738973;4202,462869;5224,938222;5397,047894;5806,641136;4950,716964;5042,169908;4965,192735;6183,567734;6263,635832;5148,332869;5245,151701;5247,732313;5332,835743;4789,778568;5862,949939;5483,508625;5644,826155;6206,938906;4080,109846;2323,948839;1474,221505;1201,630139;1351,410548;1514,588241;3658,915891;3398,389287;3626,233535;2343,058404;2400,182817;3733,792181;2807,395816;3408,57904;2956,983357;3199,82249;3854,2158;1881,261413;2034,971224;2586,505893;1953,407661;2219,148636;1475,494214;1604,436817;2096,14046;3703,63679;3419,38242;3413,660492;3359,264005;3230,549038;2257,047686;1630,94566;2198,341422;2742,85633;2782,772745;2330,202057;3454,143824;3414,573124;4300,716244;127,1163537;1342,775909;882,0448485;1321,490659;1623,792522;1522,970878;1525,935479;118
651;2638,779625;2906,906371;2773,443963;1285,05023;1347,717924;1863,777859;181,1557122;1566,058213;1738,167884;2152,680022;1291,836954;1383,289898;1311,231621;2529,60662;2609,674718;1489,452859;1591,190587;1588,852303;1673,955733;1130,898558;2208,988825;1829,547511;1990,865041;2552,977792;224,1988367;4148,306745;3641,673748;3572,561799;4127,283753;3387,48853;1626,639135;2169,981;1023,52922;2596,723662;2808,912662;575,5835816;2540,012042;5342,598636;3997,832868;2968,417984;2077,570042;2922,450957;2566,7265;1838,925535;2855,892538;3409,15066;3123,251236;3162,345755;2583,669959;1711,657805;1424,079062;1607,921392;2308,225319;1225,084676;3582,815472;3669,655618;2162,15787;2575,837759;4367,379028;3520,20408;847,9135496;1014,387194;62,89412173;4175,719986;3280,60763;3529,321423;3480,836498;3238,185577;3437,328497;3463,95304;109
652;845,6636782;911,9047933;961,6293921;1460,462306;1523,13;898,3355019;2286,424399;1461,500366;1359,868108;857,7659837;1378,386748;1420,835462;962,3942681;509,5210961;917,4441231;1278,682104;775,7327371;1195,064415;1177,158509;1641,844092;777,4108158;1014,089661;954,7414379;655,5889571;2329,467523;5560,131203;5163,684772;4984,386258;5539,108211;4909,499554;3694,800752;3581,805458;2976,815543;4008,54812;4220,737121;2643,745199;3951,8365;6754,423095;5409,657326;4380,242443;3489,3945;4334,275415;3978,550959;3250,749993;4267,716997;4820,975118;4535,075695;4574,170214;3995,494417;3123,482263;2835,90352;3019,745851;3720,049777;3293,246293;5104,826496;5191,666642;3697,237491;3987,662217;5779,203486;4932,028539;2916,075167;3018,158359;2120,256859;5697,73101;4692,432088;4941,145881;4892,660957;4650,010035;4849,152955;4875,777498;16
653;5165,098669;5433,225415;5299,763007;3816,28817;3878,955864;4390,096903;3400,918984;4097,296153;4269,405824;4678,999066;3823,074894;3914,527838;3837,550665;5055,925664;5135,993762;4020,690799;4117,509631;4120,090243;4205,193673;3662,136498;4735,307869;4355,866555;4517,184085;5079,296836;3443,962109;934,130716;3370,696597;800,8367002;1090,627744;3251,168046;3521,786616;2188,529091;3383,860362;1072,657471;981,9733339;3491,419008;1341,534879;2211,818915;1158,879245;1636,804573;2644,355604;894,6934762;1697,271529;1967,904226;578,1210773;361,2970094;762,3280235;1038,525708;1758,440765;2669,956338;2291,740351;2286,018422;2149,403809;3093,419763;3609,517321;3527,420752;2391,054013;1348,029323;1309,491541;472,35043;3211,770652;3172,199951;3234,751445;2023,591446;1153,645764;1268,126193;849,8323573;391,5828695;440,6419547;427,2970306;70
654;4461,260784;4729,38753;4595,925122;3112,450286;3175,117979;3686,259019;2697,0811;3393,458268;3565,567939;3975,161181;3119,237009;3210,689953;3133,71278;4352,08778;4432,155877;3316,852914;3413,671746;3416,252358;3501,355788;2958,298613;4031,469984;3652,02867;3813,3462;4375,458951;2740,124224;1732,291608;2953,199103;1939,47734;2442,231445;2699,013885;2832,569135;1093,624137;2680,022477;622,6519948;606,2769817;2787,581123;118,3437062;2937,712238;1576,164532;546,7496489;1456,45451;1289,366497;1185,979331;1289,632571;1053,635564;1382,383571;1490,166777;1614,559766;1271,348565;1966,118454;1587,902466;1232,965684;1054,498854;2404,202282;3057,36316;2981,180973;1834,327608;232,0555939;1945,710693;1491,201976;2507,932767;2468,362067;2530,91356;3001,330156;1825,356549;2037,149702;1847,752039;1562,405005;1761,547925;1778,900732;119
655;1197,697001;1465,823747;1332,361339;406,5743133;469,2420073;418,6027889;1702,567542;364,5304285;522,24889;707,5049514;324,4987555;323,8655242;688,3392964;1088,523997;1168,592094;125,6497646;727,3977776;63,80554342;270,2401726;587,9560995;763,8137542;965,754702;545,6899707;1111,895168;1745,610666;4981,193242;4584,746811;4405,448297;4960,17025;4330,561593;3110,943895;3002,867497;2392,958686;3429,610159;3641,79916;2059,888342;3372,898539;6175,485134;4830,719365;3801,304482;2910,456539;3755,337454;3399,612998;2671,812032;3688,779036;4242,037157;3956,137734;3995,232253;3416,556456;2544,544302;2256,965559;2440,80789;3141,111816;2709,389436;4525,888535;4612,728681;3118,29953;3408,724256;5200,265525;4353,090578;2332,21831;2434,301502;1536,400003;5118,793049;4113,494127;4362,20792;4313,722996;4071,072074;4270,214994;4296,839537;93
656;4124,803753;4392,930499;4259,468091;2775,993254;2838,660948;3349,801987;2020,853941;3057,001236;3229,110908;3638,70415;2782,779978;2874,232922;2797,255749;4015,630748;4095,698845;2980,395883;3077,214715;3079,795327;3164,898757;2621,841581;3695,012953;3315,571639;3476,889169;4039,00192;1898,500917;3356,28755;1638,883113;2349,575854;2968,898128;1384,697895;1477,306962;1665,885876;1444,624607;1805,038022;2123,586525;1552,183252;1895,104327;4550,579442;3343,466609;2323,51027;1810,646934;1784,239424;830,1962595;660,0122826;2063,873344;2617,131465;2002,66003;1580,384186;738,3248514;1522,027861;1251,445434;1340,998284;1670,498649;1048,940109;1580,024837;1666,864983;159,3672347;1930,930045;3675,177125;2728,184886;1272,534896;1232,964196;2119,107315;2172,929351;1698,64606;1947,359854;2086,958705;2214,886286;2415,454413;2555,075669;149
657;4664,56256;4932,689306;4799,226898;3315,752061;3378,419755;3889,560794;2900,382875;3596,760043;3768,869715;4178,462957;3322,538785;3413,991729;3337,014556;4555,389555;4635,457653;3520,15469;3616,973522;3619,554134;3704,657564;3161,600389;4234,77176;3855,330446;4016,647976;4578,760727;2943,426;1533,183377;3156,500879;1534,662198;2037,416304;2902,315661;3035,87091;1364,351901;2883,324253;402,6496522;201,4618403;2990,882899;421,3747163;2738,604007;1414,891946;764,2507194;1820,178414;884,551356;1362,663634;1492,934347;648,8204229;1002,905222;1085,351635;1209,744624;1423,832871;2169,420229;1791,204241;1503,693449;1325,226618;2607,504058;3260,664936;3184,482749;2037,629384;356,8352306;1746,602462;1113,958642;2711,234542;2671,663842;2734,215336;2596,515014;1456,663771;1632,334561;1442,936897;1157,589864;1356,732784;1374,085591;66
658;638,9786432;907,1053893;773,6429813;1030,370544;1093,038238;584,1690991;2238,6072;1100,050485;1045,701706;543,5995809;948,2949867;1059,385581;914,5770699;529,8056385;609,8737358;848,5903421;727,9155389;764,9726536;747,0667472;1211,752331;463,2444131;966,2724632;640,5750351;553,1768099;2281,650325;5512,314005;5115,867574;4936,56906;5491,291013;4861,682355;3646,983554;3533,98826;2928,998345;3960,730922;4172,919922;2595,928;3904,019302;6706,605897;5361,840128;4332,425245;3441,577302;4286,458217;3930,73376;3202,932795;4219,899798;4773,15792;4487,258496;4526,353015;3947,677219;3075,665065;2788,086322;2971,928652;3672,232579;3245,429095;5057,009298;5143,849444;3649,420293;3939,845019;5731,386288;4884,21134;2868,257968;2970,341161;2072,439661;5649,913812;4644,61489;4893,328683;4844,843759;4602,192837;4801,335757;4827,9603;0
659;5207,226423;5475,353169;5341,890761;3858,415924;3921,083618;4432,224657;3116,345208;4139,423906;4311,533578;4721,12682;3865,202648;3956,655592;3879,678419;5098,053418;5178,121516;4062,818553;4159,637385;4162,217997;4247,321427;3704,264252;4777,435623;4397,994309;4559,311839;5121,42459;2993,992185;3820,684532;881,6071379;2698,365831;2848,14624;470,6817475;2572,798229;2392,932921;2540,115874;2392,677921;2711,226424;2647,674519;2487,31647;4905,314732;3931,106508;2915,722413;2848,529149;2371,879323;1417,836158;1500,388232;2651,513243;3204,771364;2590,299929;2168,024085;1325,96475;2617,519128;2333,868104;2389,127478;2353,807639;2144,431376;805,1622651;754,0619937;1112,223761;2523,142188;4262,817024;3315,824785;2368,026163;2328,455463;3214,598582;1415,653376;2286,285959;2378,780541;2674,598604;2802,526185;3003,094312;3022,671171;112
660;5345,411329;5613,538075;5480,075667;3996,60083;4059,268524;4570,409563;3581,231644;4277,608813;4449,718484;4859,311726;4003,387554;4094,840498;4017,863325;5236,238324;5316,306422;4201,003459;4297,822291;4300,402903;4385,506333;3842,449158;4915,620529;4536,179215;4697,496745;5259,609496;3624,274769;1048,685395;2997,396244;427,5363469;788,9396566;3037,76298;3702,099276;2426,37721;3564,173022;1254,816255;1236,590344;3671,731668;1667,185819;2164,81203;1527,588423;2005,513751;2882,203723;967,7064614;1760,726012;2148,216886;758,4337373;730,0061873;711,7645445;1027,198997;1821,895249;2850,268999;2472,053011;2466,331082;2387,251928;3273,732423;3672,971805;3154,120399;2454,508497;1602,646333;1500,089343;841,0596079;3392,083312;3352,512612;3415,064105;1650,291093;1139,923322;897,2487071;799,0476157;337,2458195;202,0853032;53,99667731;131
661;5262,460181;5530,586927;5397,124519;3913,649682;3976,317376;4487,458415;3498,280496;4194,657664;4366,767336;4776,360577;3920,436405;4011,889349;3934,912177;5153,287176;5233,355273;4118,052311;4214,871142;4217,451755;4302,555185;3759,498009;4832,66938;4453,228067;4614,545597;5176,658347;3541,32362;933,0540872;3754,3985;1626,86934;1988,165459;3500,213281;3633,768531;1947,565887;3481,221874;1067,231759;691,0799325;3588,780519;858,0880904;2087,487148;763,7750875;919,9798479;2048,644848;1276,88865;1987,178727;2090,831967;866,3297552;828,5349976;1202,789163;1470,720677;2055,867439;2767,31785;2389,101862;2101,591069;1761,439454;3205,401678;3858,562557;3782,38037;2635,527004;900,8351661;1095,485603;691,9644553;3309,132163;3269,561463;3332,112957;2713,952542;1594,106903;1749,772089;1535,144039;1213,782001;1338,17967;1324,834746;96
662;5585,12431;5853,251056;5719,788648;4236,313812;4298,981506;4810,122545;3820,944626;4517,321794;4689,431465;5099,024707;4243,100535;4334,553479;4257,576306;5475,951306;5556,019403;4440,71644;4537,535272;4540,115884;4625,219314;4082,162139;5155,33351;4775,892196;4937,209726;5499,322477;3863,98775;1333,177848;4077,062629;2142,345967;2433,228347;3822,877411;3956,432661;1998,10617;3803,886003;1578,350947;1232,274915;3911,444649;1213,450663;2031,810397;532,7939874;962,5517973;2099,185131;1882,629505;2309,842857;2413,496097;1530,185373;1228,658758;1780,585229;2048,516743;2395,212091;3089,98198;2711,765992;2424,255199;1811,979737;3528,065808;4181,226686;4105,044499;2958,191134;1256,197738;1035,228179;1092,088216;3631,796293;3592,225593;3654,777086;3291,748608;2171,90297;2327,568155;2050,620666;1729,258628;1853,656297;1840,311373;100
663;6093,996962;6362,123708;6228,6613;4745,186463;4807,854157;5318,995196;4003,115747;5026,194446;5198,304117;5607,897359;4751,973187;4843,426131;4766,448958;5984,823957;6064,892055;4949,589092;5046,407924;5048,988536;5134,091966;4591,034791;5664,206162;5284,764848;5446,082378;6008,195129;3880,762724;2535,464514;1274,874382;1413,145813;1562,926222;1315,241119;3459,568768;3279,70346;3426,886413;2554,574078;2611,698491;3534,445058;3018,91149;3620,094714;3168,499031;3411,338164;3735,299688;2092,777087;2246,486898;2387,158771;2164,923335;2430,664311;1687,009888;1815,952491;2212,735289;3504,289668;3220,638644;3275,898017;3240,578178;3031,201916;2057,700564;1431,598538;1998,9943;2954,372004;2994,288419;2541,717731;3254,796702;3215,226002;4101,369121;479,9342686;1554,291583;1093,560523;1533,006333;1835,308196;1734,486552;1737,451153;114
664;5476,77997;5744,906716;5611,444308;4127,969472;4190,637165;4701,778205;3712,600286;4408,977454;4581,087125;4990,680367;4134,756195;4226,209139;4149,231966;5367,606966;5447,675063;4332,3721;4429,190932;4431,771544;4516,874974;3973,817799;5046,98917;4667,547856;4828,865386;5390,978137;3755,64341;1037,653245;2893,629627;323,7697305;626,5451451;2933,996364;3833,467917;2557,745851;3695,541663;1386,184896;1377,230721;3803,100309;1807,826196;2153,77988;1678,193448;2174,582245;3013,572364;986,0783889;1773,367755;2279,585528;899,0741143;899,0746815;730,1364721;1045,570924;1834,536992;2981,63764;2603,421652;2597,699723;2518,620569;3405,101064;3676,455809;3050,353782;2467,150239;1743,28671;1496,477151;1010,128102;3523,451953;3483,881253;3546,432746;1546,524476;1081,17244;793,4820907;727,4567809;355,6177471;177,9643833;180,9289844;128
665;5642,666191;5910,792937;5777,330529;4293,855692;4356,523386;4867,664425;3551,784976;4574,863674;4746,973346;5156,566588;4300,642416;4392,09536;4315,118187;5533,493186;5613,561283;4498,258321;4595,077153;4597,657765;4682,761195;4139,704019;5212,87539;4833,434077;4994,751607;5556,864357;3429,431952;3137,145937;823,5436111;2014,827236;2164,607645;863,9103475;3008,237997;2828,372689;2975,555641;2828,117689;3146,666192;3083,114287;2922,756238;4221,776137;3770,180454;3351,162181;3283,968917;2694,45851;1853,275926;1935,828;2766,604758;3032,345734;2288,691311;2417,633914;1761,404518;3052,958896;2769,307872;2824,567246;2789,247406;2579,871144;1606,369792;980,2677662;1547,663528;2958,581955;3595,969842;3143,399154;2803,465931;2763,895231;3650,03835;732,1147811;2155,973006;1695,241946;2134,687756;2436,989619;2336,167975;2339,132576;96
